station_id,wmo_station_number,observation_time_utc,latitude,longitude,air_temperature_c,dew_point_temperature_c,station_pressure_hpa,mslp_hpa,wind_direction_deg,wind_speed_ms,horizontal_visibility_km,total_cloud_amount_oktas,cloud_base_height_m,present_weather_code,present_weather_description,past_weather_code,past_weather_description,past_weather_2_code,past_weather_2_description,pressure_tendency_characteristic_code,pressure_tendency_characteristic,pressure_tendency_change_hpa,precipitation_amount_mm,precipitation_period_hours,raw_synop
42182,42182,2025-02-24T00:00:00Z,28.583333,77.2,11.6,11.2,,1018.1,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24004 42182 31995 00000 10116 20112 40181 71000 333 58008=
42182,42182,2025-02-24T03:00:00Z,28.583333,77.2,13.6,12.9,,1020.4,0,0.0,0.5,0,2500,11,Patches of shallow fog or ice fog,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24034 42182 31993 00000 10136 20129 40204 71100 333 10267 20107 58013 555 10008=
42182,42182,2025-02-24T06:00:00Z,28.583333,77.2,24.0,11.7,,1019.8,0,0.0,4.0,1,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24064 42182 31996 10000 10240 20117 40198 70500 80001 333 58009 81070=
42182,42182,2025-02-24T09:00:00Z,28.583333,77.2,26.4,10.4,,1016.2,,1.029,4.0,3,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24094 42182 31996 39902 10264 20104 40162 70500 82031 333 58007 82360=
42182,42182,2025-02-24T12:00:00Z,28.583333,77.2,24.8,11.4,,1016.2,,1.029,4.0,2,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24124 42182 31996 29902 10248 20114 40162 70500 82030 333 10275 58008 82360=
42182,42182,2025-02-24T15:00:00Z,28.583333,77.2,18.2,14.0,,1018.6,0,0.0,4.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24154 42182 31996 20000 10182 20140 40186 71000 82030 333 58012 82360=
42182,42182,2025-02-24T18:00:00Z,28.583333,77.2,15.0,12.8,,1019.6,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24184 42182 31995 00000 10150 20128 40196 71000 333 58008=
42182,42182,2025-02-24T21:00:00Z,28.583333,77.2,13.0,11.5,,1017.8,0,0.0,2.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 24214 42182 31995 20000 10130 20115 40178 71000 82030 333 59001 82360=
42182,42182,2025-02-25T00:00:00Z,28.583333,77.2,12.6,11.9,,1017.2,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25004 42182 31995 00000 10126 20119 40172 71000 333 59008=
42182,42182,2025-02-25T03:00:00Z,28.583333,77.2,14.0,12.9,,1019.4,0,0.0,2.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25034 42182 31995 20000 10140 20129 40194 71000 82030 333 10275 20117 59010 82360 555 10008=
42182,42182,2025-02-25T06:00:00Z,28.583333,77.2,25.2,12.4,,1020.0,,1.029,4.0,2,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25064 42182 31996 29902 10252 20124 40200 70500 82030 333 58005 82360=
42182,42182,2025-02-25T09:00:00Z,28.583333,77.2,27.6,9.7,,1017.3,0,0.0,4.0,3,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25094 42182 31996 30000 10276 20097 40173 70500 83030 333 58011 83360=
42182,42182,2025-02-25T12:00:00Z,28.583333,77.2,26.4,10.4,,1017.1,0,0.0,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25124 42182 31996 00000 10264 20104 40171 70500 333 10291 58010=
42182,42182,2025-02-25T15:00:00Z,28.583333,77.2,18.8,12.8,,1019.0,0,0.0,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25154 42182 31996 00000 10188 20128 40190 70500 333 58004=
42182,42182,2025-02-25T18:00:00Z,28.583333,77.2,17.0,13.8,,1019.7,0,0.0,4.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 25184 42182 31996 20000 10170 20138 40197 71000 82030 333 58003 82360=
42182,42182,2025-02-25T21:00:00Z,28.583333,77.2,16.2,13.7,,1018.4,0,0.0,2.0,5,1000,10,Mist,2,Cloud covering more than half of the sky throughout the period,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 25214 42182 31695 50000 10162 20137 40184 71021 82530 333 58010 82635 84360=
42182,42182,2025-02-26T00:00:00Z,28.583333,77.2,17.0,14.6,,1017.9,0,0.0,2.0,5,1000,10,Mist,2,Cloud covering more than half of the sky throughout the period,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 26004 42182 31695 50000 10170 20146 40179 71021 82530 333 58011 82635 84360=
42182,42182,2025-02-26T03:00:00Z,28.583333,77.2,18.2,15.9,,1020.3,0,0.0,2.0,4,1000,10,Mist,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,,,AAXX 26034 42182 31695 40000 10182 20159 40203 71022 82530 333 10291 20154 58014 82635 83360 555 10008=
42182,42182,2025-02-26T06:00:00Z,28.583333,77.2,28.6,15.6,,1019.7,,1.029,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 26064 42182 31996 09902 10286 20156 40197 70500 333 58000=
42182,42182,2025-02-26T09:00:00Z,28.583333,77.2,31.0,15.5,,1015.4,,1.029,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 26094 42182 31996 09902 10310 20155 40154 70500 333 59016=
42182,42182,2025-02-26T12:00:00Z,28.583333,77.2,28.8,20.0,,1015.3,0,0.0,4.0,2,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 26124 42182 31996 20000 10288 20200 40153 70500 82030 333 10324 59015 82360=
42182,42182,2025-02-26T15:00:00Z,28.583333,77.2,24.8,17.1,,1016.7,0,0.0,2.0,5,1000,5,Haze,1,Cloud covering more than half of the sky during part of the period and half or less during part,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 26154 42182 31695 50000 10248 20171 40167 70510 82530 333 59017 82635 85359=
42182,42182,2025-02-26T18:00:00Z,28.583333,77.2,21.6,18.1,,1016.7,0,0.0,2.0,4,1000,10,Mist,1,Cloud covering more than half of the sky during part of the period and half or less during part,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 26184 42182 31695 40000 10216 20181 40167 71011 82530 333 59024 82635 84359=
42182,42182,2025-02-26T21:00:00Z,28.583333,77.2,20.2,17.6,,1015.0,0,0.0,2.0,7,1000,10,Mist,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,,,AAXX 26214 42182 31695 70000 10202 20176 40150 71022 83530 333 59031 83635 86360=
42182,42182,2025-02-27T00:00:00Z,28.583333,77.2,21.2,16.2,,1013.8,0,0.0,2.0,7,1000,5,Haze,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,,,AAXX 27004 42182 31695 70000 10212 20162 40138 70522 83530 333 59037 83635 86360=
42182,42182,2025-02-27T03:00:00Z,28.583333,77.2,21.4,16.1,,1017.7,20,1.543,2.0,7,600,5,Haze,5,Drizzle,2,Cloud covering more than half of the sky throughout the period,,,,0.0,24.0,AAXX 27034 42182 21595 70203 10214 20161 40177 70552 84330 333 10324 20195 59024 6990/ 83630 81935 86360 555 10008=
42182,42182,2025-02-27T06:00:00Z,28.583333,77.2,22.4,15.8,,1017.8,20,2.058,4.0,7,600,50,"Drizzle, not freezing, intermittent, slight",6,Rain,5,Drizzle,,,,0.0,3.0,AAXX 27064 42182 21596 70204 10224 20158 40178 75065 84330 333 59025 6990/ 83630 81935 86360=
42182,42182,2025-02-27T09:00:00Z,28.583333,77.2,24.4,15.1,,1013.5,50,2.058,4.0,7,600,5,Haze,5,Drizzle,2,Cloud covering more than half of the sky throughout the period,,,,0.0,6.0,AAXX 27094 42182 21596 70504 10244 20151 40135 70552 83520 333 59024 6990/ 83630 87459=
42182,42182,2025-02-27T12:00:00Z,28.583333,77.2,22.4,14.6,,1012.7,50,2.058,4.0,7,600,5,Haze,5,Drizzle,2,Cloud covering more than half of the sky throughout the period,,,,0.0,9.0,AAXX 27124 42182 21596 70504 10224 20146 40127 70552 83520 333 10250 59031 6990/ 83630 87459=
42182,42182,2025-02-27T15:00:00Z,28.583333,77.2,20.2,15.1,,1014.0,0,0.0,4.0,0,2500,5,Haze,2,Cloud covering more than half of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,0.0,12.0,AAXX 27154 42182 21996 00000 10202 20151 40140 70520 333 59030 6990/=
42182,42182,2025-02-27T18:00:00Z,28.583333,77.2,20.2,15.1,,1014.0,,1.029,2.0,5,1000,5,Haze,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,0.0,15.0,AAXX 27184 42182 21695 59902 10202 20151 40140 70522 82630 333 59028 6990/ 82535 83360=
42182,42182,2025-02-27T21:00:00Z,28.583333,77.2,20.4,15.0,,1011.5,0,0.0,2.0,5,1000,5,Haze,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,0.0,18.0,AAXX 27214 42182 21695 50000 10204 20150 40115 70522 82630 333 59034 6990/ 82635 83360=
42182,42182,2025-02-28T00:00:00Z,28.583333,77.2,19.2,14.8,,1009.6,,1.029,2.0,3,2500,10,Mist,2,Cloud covering more than half of the sky throughout the period,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,0.0,21.0,AAXX 28004 42182 21995 39902 10192 20148 40096 71021 83030 333 59042 6990/ 83360=
42182,42182,2025-02-28T03:00:00Z,28.583333,77.2,20.0,14.9,,1013.6,70,2.058,2.0,7,600,50,"Drizzle, not freezing, intermittent, slight",5,Drizzle,2,Cloud covering more than half of the sky throughout the period,,,,0.0,24.0,AAXX 28034 42182 21595 70704 10200 20149 40136 75052 84320 333 10250 20184 59041 6990/ 84630 81935 87459 555 10008=
42182,42182,2025-02-28T06:00:00Z,28.583333,77.2,22.4,16.1,,1012.7,110,3.087,2.0,7,600,5,Haze,5,Drizzle,2,Cloud covering more than half of the sky throughout the period,,,,0.0,3.0,AAXX 28064 42182 21595 71106 10224 20161 40127 70552 84520 333 59049 6990/ 84630 87459=
42182,42182,2025-02-28T09:00:00Z,28.583333,77.2,26.4,17.0,,1010.0,90,1.543,4.0,2,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,0.0,6.0,AAXX 28094 42182 21996 20903 10264 20170 40100 70500 82030 333 59032 6990/ 82360=
42182,42182,2025-02-28T12:00:00Z,28.583333,77.2,25.0,17.7,,1009.6,90,1.543,4.0,3,2500,5,Haze,1,Cloud covering more than half of the sky during part of the period and half or less during part,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,0.0,9.0,AAXX 28124 42182 21996 30903 10250 20177 40096 70511 83030 333 10270 59028 6990/ 83360=
42182,42182,2025-02-28T15:00:00Z,28.583333,77.2,21.4,19.5,,1012.0,,1.029,4.0,7,600,60,"Rain, not freezing, intermittent, slight",2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,0.8,12.0,AAXX 28154 42182 21596 79902 10214 20195 40120 76022 84330 333 59018 6998/ 83630 81935 86360=
42182,42182,2025-02-28T18:00:00Z,28.583333,77.2,19.2,17.6,,1012.7,,1.029,2.0,6,600,10,Mist,6,Rain,2,Cloud covering more than half of the sky throughout the period,,,,0.8,15.0,AAXX 28184 42182 21595 69902 10192 20176 40127 71062 83530 333 59014 6998/ 83630 84360=
42182,42182,2025-02-28T21:00:00Z,28.583333,77.2,18.2,17.2,,1012.1,0,0.0,2.0,6,600,10,Mist,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,0.8,18.0,AAXX 28214 42182 21595 60000 10182 20172 40121 71022 83530 333 58004 6998/ 83630 86360=
42182,42182,2025-03-01T00:00:00Z,28.583333,77.2,18.0,16.0,,1012.5,320,1.543,2.0,8,600,50,"Drizzle, not freezing, intermittent, slight",2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,0.8,21.0,AAXX 01004 42182 21595 83203 10180 20160 40125 75022 84330 333 58027 6998/ 83630 81935 86360=
42182,42182,2025-03-01T03:00:00Z,28.583333,77.2,18.8,17.5,,1013.7,,1.029,4.0,5,600,10,Mist,6,Rain,2,Cloud covering more than half of the sky throughout the period,,,,2.0,24.0,AAXX 01034 42182 21596 59902 10188 20175 40137 71062 83530 333 10270 20166 58001 6002/ 83630 84360 555 00018 10002=
42182,42182,2025-03-01T06:00:00Z,28.583333,77.2,25.8,17.5,,1014.3,50,2.572,4.0,4,600,5,Haze,2,Cloud covering more than half of the sky throughout the period,2,Cloud covering more than half of the sky throughout the period,,,,,,AAXX 01064 42182 31596 40505 10258 20175 40143 70522 82530 333 58018 82630 83360=
42182,42182,2025-03-01T09:00:00Z,28.583333,77.2,27.8,17.0,,1011.1,,1.029,4.0,4,600,5,Haze,1,Cloud covering more than half of the sky during part of the period and half or less during part,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 01094 42182 31596 49902 10278 20170 40111 70510 82530 333 58012 82630 83360=
42182,42182,2025-03-01T12:00:00Z,28.583333,77.2,26.4,17.1,,1011.1,0,0.0,4.0,4,600,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 01124 42182 31596 40000 10264 20171 40111 70500 82530 333 10286 58016 82630 83360=
42182,42182,2025-03-01T15:00:00Z,28.583333,77.2,21.8,17.6,,1013.6,0,0.0,4.0,3,2500,10,Mist,1,Cloud covering more than half of the sky during part of the period and half or less during part,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 01154 42182 31996 30000 10218 20176 40136 71011 83030 333 58016 83360=
42182,42182,2025-03-01T18:00:00Z,28.583333,77.2,18.4,16.0,,1014.1,0,0.0,2.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 01184 42182 31995 20000 10184 20160 40141 71000 82030 333 58013 82360=
42182,42182,2025-03-01T21:00:00Z,28.583333,77.2,16.4,15.4,,1012.8,0,0.0,2.0,2,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 01214 42182 31995 20000 10164 20154 40128 71000 82030 333 58005 82360=
42182,42182,2025-03-02T00:00:00Z,28.583333,77.2,16.0,15.0,,1012.3,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02004 42182 31995 00000 10160 20150 40123 71000 333 59004=
42182,42182,2025-03-02T03:00:00Z,28.583333,77.2,17.2,14.0,,1014.2,,1.029,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02034 42182 31995 09902 10172 20140 40142 71000 333 10286 20142 58003 555 10002=
42182,42182,2025-03-02T06:00:00Z,28.583333,77.2,25.4,6.7,,1013.7,,1.029,2.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02064 42182 31995 09902 10254 20067 40137 70500 333 59006=
42182,42182,2025-03-02T09:00:00Z,28.583333,77.2,26.4,6.6,,1010.9,270,5.659,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02094 42182 31996 02711 10264 20066 40109 70500 333 59003=
42182,42182,2025-03-02T12:00:00Z,28.583333,77.2,24.0,6.7,,1010.4,270,6.0,4.0,0,2500,,,,,,,,,,,,AAXX 02123 42182 32996 02706 10240 20067 40104 333 10270 59009=
42182,42182,2025-03-02T15:00:00Z,28.583333,77.2,16.8,10.4,,1011.6,0,0.0,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02154 42182 31996 00000 10168 20104 40116 70500 333 59024=
42182,42182,2025-03-02T18:00:00Z,28.583333,77.2,13.4,10.7,,1012.7,0,0.0,4.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02184 42182 31996 00000 10134 20107 40127 71000 333 59017=
42182,42182,2025-03-02T21:00:00Z,28.583333,77.2,11.8,9.8,,1012.2,0,0.0,4.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 02214 42182 31996 00000 10118 20098 40122 71000 333 59010=
42182,42182,2025-03-03T00:00:00Z,28.583333,77.2,10.6,9.4,,1012.3,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03004 42182 31995 00000 10106 20094 40123 71000 333 59005=
42182,42182,2025-03-03T03:00:00Z,28.583333,77.2,13.2,8.9,,1013.9,0,0.0,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03034 42182 31995 00000 10132 20089 40139 71000 333 10270 20096 59006=
42182,42182,2025-03-03T06:00:00Z,28.583333,77.2,27.0,7.7,,1012.8,0,0.0,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03064 42182 31996 00000 10270 20077 40128 70500 333 59008=
42182,42182,2025-03-03T09:00:00Z,28.583333,77.2,29.0,9.3,,1009.1,,1.029,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03094 42182 31996 09902 10290 20093 40091 70500 333 59016=
42182,42182,2025-03-03T12:00:00Z,28.583333,77.2,28.2,11.6,,1008.0,,1.029,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03124 42182 31996 09902 10282 20116 40080 70500 333 10311 59020=
42182,42182,2025-03-03T15:00:00Z,28.583333,77.2,23.2,14.0,,1009.3,,1.029,4.0,4,1000,5,Haze,2,Cloud covering more than half of the sky throughout the period,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 03154 42182 31696 49902 10232 20140 40093 70521 82530 333 59017 82635 83360=
42182,42182,2025-03-03T18:00:00Z,28.583333,77.2,20.8,13.1,,1009.7,,1.029,4.0,4,1000,5,Haze,1,Cloud covering more than half of the sky during part of the period and half or less during part,1,Cloud covering more than half of the sky during part of the period and half or less during part,,,,,,AAXX 03184 42182 31696 49902 10208 20131 40097 70511 82530 333 59024 82635 83360=
42182,42182,2025-03-03T21:00:00Z,28.583333,77.2,19.4,14.2,,1008.8,,1.029,2.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 03214 42182 31995 09902 10194 20142 40088 70500 333 59026=
42182,42182,2025-03-04T00:00:00Z,28.583333,77.2,17.8,14.0,,1010.1,,1.029,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04004 42182 31995 09902 10178 20140 40101 71000 333 59015=
42182,42182,2025-03-04T03:00:00Z,28.583333,77.2,19.0,13.4,,1012.9,,1.029,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04034 42182 31996 09902 10190 20134 40129 70500 333 10311 20156 58006 555 10002=
42182,42182,2025-03-04T06:00:00Z,28.583333,77.2,24.8,12.3,,1014.3,270,3.087,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04064 42182 31996 02706 10248 20123 40143 70500 333 58013=
42182,42182,2025-03-04T09:00:00Z,28.583333,77.2,26.8,7.3,,1012.1,250,3.087,4.0,4,1000,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04094 42182 31696 42506 10268 20073 40121 70500 84500 333 58027 84635=
42182,42182,2025-03-04T12:00:00Z,28.583333,77.2,24.0,10.7,,1012.9,270,6.688,4.0,2,1000,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04124 42182 31696 22713 10240 20107 40129 70500 82500 333 10275 58043 82635=
42182,42182,2025-03-04T15:00:00Z,28.583333,77.2,19.2,11.6,,1015.5,270,1.543,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04154 42182 31996 02703 10192 20116 40155 70500 333 58057=
42182,42182,2025-03-04T18:00:00Z,28.583333,77.2,17.0,11.5,,1015.9,270,4.116,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04184 42182 31996 02708 10170 20115 40159 70500 333 58058=
42182,42182,2025-03-04T21:00:00Z,28.583333,77.2,15.2,8.5,,1015.0,270,5.144,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 04214 42182 31996 02710 10152 20085 40150 70500 333 58056=
42182,42182,2025-03-05T00:00:00Z,28.583333,77.2,14.0,5.6,,1014.8,270,4.116,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05004 42182 31996 02708 10140 20056 40148 70500 333 58042=
42182,42182,2025-03-05T03:00:00Z,28.583333,77.2,15.0,5.9,,1015.5,270,5.144,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05034 42182 31996 02710 10150 20059 40155 70500 333 10275 20118 58023 555 10002=
42182,42182,2025-03-05T06:00:00Z,28.583333,77.2,21.2,5.0,,1015.3,270,8.746,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05064 42182 31996 02717 10212 20050 40153 70500 333 58008=
42182,42182,2025-03-05T09:00:00Z,28.583333,77.2,24.4,3.7,,1012.4,270,8.746,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05094 42182 31996 02717 10244 20037 40124 70500 333 58001=
42182,42182,2025-03-05T12:00:00Z,28.583333,77.2,23.4,1.8,,1011.5,270,5.144,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05124 42182 31996 02710 10234 20018 40115 70500 333 10250 59012=
42182,42182,2025-03-05T15:00:00Z,28.583333,77.2,19.8,3.3,,1012.6,270,2.058,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05154 42182 31996 02704 10198 20033 40126 70500 333 59029=
42182,42182,2025-03-05T18:00:00Z,28.583333,77.2,17.4,4.9,,1013.1,270,2.572,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05184 42182 31996 02705 10174 20049 40131 70500 333 59026=
42182,42182,2025-03-05T21:00:00Z,28.583333,77.2,15.4,5.9,,1012.3,270,1.543,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 05214 42182 31996 02703 10154 20059 40123 70500 333 59025=
42182,42182,2025-03-06T00:00:00Z,28.583333,77.2,13.0,5.3,,1011.5,270,2.058,2.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06004 42182 31995 02704 10130 20053 40115 70500 333 59033=
42182,42182,2025-03-06T03:00:00Z,28.583333,77.2,16.2,3.1,,1013.0,270,2.572,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06034 42182 31996 02705 10162 20031 40130 70500 333 10250 20122 59022 555 10002=
42182,42182,2025-03-06T06:00:00Z,28.583333,77.2,24.0,4.3,,1012.8,270,5.144,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06064 42182 31996 02710 10240 20043 40128 70500 333 59024=
42182,42182,2025-03-06T09:00:00Z,28.583333,77.2,27.4,2.7,,1010.8,270,5.144,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06094 42182 31996 02710 10274 20027 40108 70500 333 59012=
42182,42182,2025-03-06T12:00:00Z,28.583333,77.2,27.2,-0.1,,1010.3,270,2.058,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06124 42182 31996 02704 10272 21001 40103 70500 333 10284 59009=
42182,42182,2025-03-06T15:00:00Z,28.583333,77.2,17.0,8.0,,1012.2,0,0.0,4.0,0,2500,5,Haze,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06153 42182 31996 00000 10170 20080 40122 70500 333 59005=
42182,42182,2025-03-06T18:00:00Z,28.583333,77.2,13.6,9.7,,1013.1,0,0.0,4.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06184 42182 31996 00000 10136 20097 40131 71000 333 59004=
42182,42182,2025-03-06T21:00:00Z,28.583333,77.2,11.8,9.4,,1011.8,0,0.0,4.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 06214 42182 31996 00000 10118 20094 40118 71000 333 59009=
42182,42182,2025-03-07T00:00:00Z,28.583333,77.2,11.2,9.6,,1011.8,,1.029,2.0,0,2500,10,Mist,0,Cloud covering half or less of the sky throughout the period,0,Cloud covering half or less of the sky throughout the period,,,,,,AAXX 07004 42182 31995 09902 10112 20096 40118 71000 333 58002=
